Loc,time,ax,ay,az,temp,pressure,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
1787648, 388235, -0.06, 0.23, -0.04, 1347.05, 78976.19, 2165.68, 2131.87, 0, 2, 146, 4580, -54, 34
1787712, 388270, -0.04, 0.23, -0.01, 1346.97, 78940.66, 2169.29, 2135.14, 0, 2, 155, 4577, -59, 34
1787776, 388300, -0.02, 0.23, -0.02, 1347.05, 78912.96, 2172.10, 2138.40, 0, 2, 163, 4555, -52, 34
1787840, 388333, -0.02, 0.23, -0.00, 1347.23, 78883.07, 2175.14, 2141.66, 0, 2, 151, 4547, -48, 34
1787904, 388366, -0.03, 0.23, 0.02, 1347.02, 78848.50, 2178.66, 2144.93, 0, 2, 165, 4530, -42, 34
1787968, 388399, -0.02, 0.22, -0.02, 1347.14, 78820.27, 2181.53, 2148.17, 0, 2, 175, 4501, -27, 34
1788032, 388431, -0.05, 0.22, -0.01, 1347.37, 78789.63, 2184.65, 2151.36, 0, 2, 190, 4503, -11, 34
1788096, 388464, -0.04, 0.22, 0.01, 1347.57, 78761.86, 2187.47, 2154.57, 0, 2, 207, 4497, 7, 34
1788160, 388499, -0.05, 0.22, -0.02, 1347.14, 78727.44, 2190.98, 2157.75, 0, 2, 210, 4498, 24, 34
1788224, 388534, -0.05, 0.21, -0.02, 1347.17, 78697.03, 2194.07, 2160.94, 0, 2, 217, 4486, 44, 34
1788288, 388569, -0.04, 0.22, -0.01, 1347.05, 78669.27, 2196.90, 2164.13, 0, 2, 198, 4476, 67, 34
1788352, 388599, -0.04, 0.21, -0.00, 1347.17, 78643.38, 2199.54, 2167.28, 0, 2, 195, 4457, 80, 34
1788416, 388632, -0.03, 0.21, -0.02, 1347.43, 78609.60, 2202.99, 2170.37, 0, 2, 189, 4447, 84, 34
1788480, 388665, -0.04, 0.20, -0.03, 1347.51, 78581.89, 2205.81, 2173.52, 0, 2, 174, 4419, 91, 34
1788544, 388698, -0.02, 0.20, -0.03, 1347.25, 78557.08, 2208.34, 2176.65, 0, 2, 168, 4405, 95, 34
1788608, 388732, -0.02, 0.19, -0.00, 1347.37, 78526.52, 2211.46, 2179.73, 0, 2, 145, 4365, 86, 34
1788672, 388765, -0.00, 0.20, -0.02, 1347.40, 78493.52, 2214.83, 2182.80, 0, 2, 140, 4340, 78, 34
1788736, 388798, -0.02, 0.19, -0.04, 1347.57, 78467.42, 2217.49, 2185.89, 0, 2, 113, 4294, 63, 34
1788800, 388831, -0.02, 0.19, -0.03, 1347.31, 78437.67, 2220.53, 2188.96, 0, 2, 107, 4277, 43, 34
1788864, 388864, -0.02, 0.18, -0.02, 1347.57, 78412.00, 2223.15, 2192.02, 0, 2, 98, 4241, 23, 34
1788928, 388896, -0.00, 0.19, -0.01, 1347.54, 78385.88, 2225.82, 2195.03, 0, 2, 95, 4192, 3, 34
1788992, 388929, -0.02, 0.18, -0.01, 1347.25, 78352.28, 2229.26, 2198.04, 0, 2, 99, 4176, -18, 34
1789056, 388962, 0.00, 0.19, -0.01, 1347.48, 78328.60, 2231.68, 2201.04, 0, 2, 106, 4158, -37, 34
1789120, 388995, -0.01, 0.18, -0.01, 1347.60, 78306.19, 2233.97, 2204.01, 0, 2, 117, 4132, -49, 34
1789184, 389029, 0.00, 0.18, 0.01, 1347.74, 78275.67, 2237.09, 2206.96, 0, 2, 136, 4107, -45, 34
1789248, 389062, -0.01, 0.17, -0.01, 1347.83, 78250.03, 2239.71, 2209.88, 0, 2, 145, 4087, -56, 34
1789312, 389095, -0.02, 0.17, -0.04, 1347.66, 78214.61, 2243.34, 2212.79, 0, 2, 137, 4055, -56, 34
1789376, 389126, -0.01, 0.18, -0.01, 1347.68, 78196.66, 2245.18, 2215.72, 0, 2, 152, 4038, -51, 34
1789440, 389158, -0.03, 0.18, -0.02, 1347.71, 78168.30, 2248.09, 2218.61, 0, 2, 164, 4037, -45, 34
1789504, 389193, -0.02, 0.17, 0.01, 1347.60, 78136.49, 2251.34, 2221.46, 0, 2, 156, 4026, -37, 34
1789568, 389228, -0.03, 0.17, -0.03, 1347.54, 78105.94, 2254.47, 2224.33, 0, 2, 146, 4010, -31, 34
1789632, 389261, -0.03, 0.17, -0.03, 1347.23, 78087.05, 2256.41, 2227.20, 0, 2, 139, 3998, -26, 34
1789696, 389294, -0.02, 0.17, -0.05, 1347.71, 78053.71, 2259.83, 2230.05, 0, 2, 130, 3986, -15, 34
1789760, 389326, -0.02, 0.17, -0.03, 1347.66, 78032.72, 2261.98, 2232.89, 0, 2, 120, 3970, -17, 34
1789824, 389361, -0.02, 0.16, -0.02, 1347.48, 78005.14, 2264.81, 2235.70, 0, 2, 110, 3957, -13, 34
1789888, 389394, -0.03, 0.16, -0.05, 1347.66, 77979.35, 2267.46, 2238.52, 0, 2, 101, 3944, -3, 34
1789952, 389427, -0.04, 0.16, -0.07, 1347.51, 77953.27, 2270.14, 2241.32, 0, 2, 100, 3924, -11, 34
1790016, 389457, -0.03, 0.15, -0.02, 1347.68, 77924.85, 2273.05, 2244.09, 0, 2, 97, 3905, -15, 34
1790080, 389490, 0.00, 0.16, -0.01, 1347.77, 77903.24, 2275.27, 2246.87, 0, 2, 86, 3905, -18, 34
1790144, 389525, -0.01, 0.15, 0.00, 1347.51, 77877.25, 2277.94, 2249.60, 0, 2, 91, 3879, -29, 34
1790208, 389560, -0.01, 0.15, -0.01, 1347.34, 77852.60, 2280.47, 2252.34, 0, 2, 91, 3862, -32, 34
1790272, 389593, -0.02, 0.15, 0.00, 1347.80, 77826.44, 2283.16, 2255.08, 0, 2, 96, 3840, -36, 34
1790336, 389623, -0.01, 0.14, -0.00, 1347.57, 77800.21, 2285.86, 2257.77, 0, 2, 101, 3829, -38, 34
1790400, 389656, -0.02, 0.15, -0.00, 1347.60, 77776.19, 2288.33, 2260.48, 0, 2, 110, 3814, -36, 34
1790464, 389691, -0.03, 0.15, -0.02, 1347.54, 77752.60, 2290.76, 2263.20, 0, 2, 119, 3793, -42, 34
1790528, 389722, -0.02, 0.14, -0.02, 1347.74, 77726.52, 2293.44, 2265.88, 0, 2, 113, 3774, -46, 34
1790592, 389754, -0.01, 0.15, -0.00, 1347.83, 77703.78, 2295.78, 2268.57, 0, 2, 118, 3748, -45, 34
1790656, 389789, -0.03, 0.14, -0.03, 1347.71, 77679.49, 2298.28, 2271.19, 0, 2, 131, 3726, -54, 34
1790720, 389824, -0.02, 0.14, -0.01, 1347.34, 77655.33, 2300.77, 2273.84, 0, 2, 136, 3700, -54, 34
1790784, 389859, -0.01, 0.14, -0.01, 1347.31, 77626.30, 2303.76, 2276.48, 0, 2, 145, 3680, -68, 34
1790848, 389892, -0.01, 0.14, -0.01, 1347.54, 77606.69, 2305.78, 2279.10, 0, 2, 145, 3658, -59, 34
1790912, 389922, -0.01, 0.13, -0.03, 1347.66, 77584.24, 2308.09, 2281.66, 0, 2, 157, 3642, -67, 34
1790976, 389955, -0.01, 0.13, -0.02, 1347.71, 77556.78, 2310.92, 2284.25, 0, 2, 154, 3627, -66, 34
1791040, 389990, -0.00, 0.13, -0.00, 1347.89, 77534.46, 2313.22, 2286.80, 0, 2, 168, 3616, -67, 34
1791104, 390021, -0.00, 0.13, -0.01, 1347.71, 77506.60, 2316.10, 2289.36, 0, 2, 170, 3593, -68, 34
1791168, 390053, -0.01, 0.12, -0.02, 1347.91, 77489.55, 2317.85, 2291.93, 0, 2, 170, 3569, -72, 34
1791232, 390086, -0.01, 0.13, -0.04, 1347.74, 77468.63, 2320.01, 2294.45, 0, 2, 175, 3554, -66, 34
1791296, 390121, -0.01, 0.13, -0.03, 1347.80, 77436.85, 2323.29, 2296.94, 0, 2, 180, 3533, -61, 34
1791360, 390156, -0.01, 0.12, -0.01, 1347.83, 77417.75, 2325.26, 2299.45, 0, 2, 176, 3516, -68, 34
1791424, 390191, -0.02, 0.12, -0.02, 1347.46, 77390.08, 2328.12, 2301.95, 0, 2, 177, 3490, -61, 34
1791488, 390221, -0.02, 0.12, -0.03, 1347.63, 77373.88, 2329.79, 2304.46, 0, 2, 182, 3476, -60, 34
1791552, 390254, -0.01, 0.12, 0.00, 1347.60, 77344.83, 2332.80, 2306.93, 0, 2, 181, 3454, -58, 34
1791616, 390287, -0.02, 0.12, -0.04, 1347.63, 77324.27, 2334.92, 2309.41, 0, 2, 180, 3437, -53, 34
1791680, 390320, -0.01, 0.12, -0.04, 1347.80, 77299.63, 2337.46, 2311.86, 0, 2, 165, 3425, -51, 34
1791744, 390352, -0.00, 0.11, -0.03, 1347.97, 77281.05, 2339.39, 2314.32, 0, 2, 144, 3422, -45, 34
1791808, 390385, 0.00, 0.12, -0.02, 1348.00, 77259.33, 2341.63, 2316.75, 0, 2, 131, 3392, -51, 34
1791872, 390420, -0.00, 0.12, -0.03, 1347.80, 77241.32, 2343.49, 2319.16, 0, 2, 126, 3362, -51, 34
1791936, 390455, 0.02, 0.11, -0.03, 1347.91, 77212.22, 2346.50, 2321.55, 0, 2, 118, 3350, -51, 34
1792000, 390490, 0.00, 0.11, -0.04, 1347.68, 77192.64, 2348.53, 2323.96, 0, 2, 104, 3319, -58, 34
1792064, 390520, 0.01, 0.10, -0.04, 1347.60, 77170.19, 2350.85, 2326.35, 0, 2, 95, 3300, -69, 34
1792128, 390553, 0.01, 0.11, -0.03, 1347.63, 77147.32, 2353.22, 2328.70, 0, 2, 91, 3280, -82, 34
1792192, 390586, 0.01, 0.10, -0.03, 1347.94, 77124.64, 2355.57, 2331.07, 0, 2, 79, 3260, -90, 34
1792256, 390619, 0.00, 0.10, -0.04, 1347.94, 77107.83, 2357.31, 2333.45, 0, 2, 70, 3239, -101, 34
1792320, 390653, 0.01, 0.10, -0.01, 1347.94, 77082.88, 2359.89, 2335.77, 0, 2, 72, 3219, -110, 34
1792384, 390684, 0.01, 0.09, -0.01, 1347.91, 77059.05, 2362.36, 2338.10, 0, 2, 77, 3201, -122, 34
1792448, 390717, 0.01, 0.10, -0.01, 1347.97, 77046.66, 2363.65, 2340.41, 0, 2, 79, 3176, -133, 34
1792512, 390750, 0.00, 0.09, -0.02, 1348.03, 77023.25, 2366.07, 2342.70, 0, 2, 82, 3159, -145, 34
1792576, 390782, 0.00, 0.10, 0.00, 1347.97, 77008.08, 2367.64, 2345.01, 0, 2, 95, 3152, -142, 34
1792640, 390817, -0.01, 0.09, -0.03, 1348.17, 76982.91, 2370.26, 2347.22, 0, 2, 109, 3142, -148, 34
1792704, 390850, -0.01, 0.10, -0.01, 1347.91, 76963.02, 2372.32, 2349.47, 0, 2, 119, 3111, -148, 34
1792768, 390883, -0.03, 0.09, -0.03, 1347.89, 76938.61, 2374.85, 2351.68, 0, 2, 124, 3099, -149, 34
1792832, 390914, -0.02, 0.09, -0.01, 1348.32, 76923.38, 2376.43, 2353.94, 0, 2, 130, 3071, -151, 34
1792896, 390946, -0.02, 0.09, -0.01, 1348.34, 76901.11, 2378.74, 2356.12, 0, 2, 144, 3051, -155, 34
1792960, 390981, -0.03, 0.09, -0.02, 1347.97, 76877.83, 2381.16, 2358.31, 0, 2, 153, 3046, -146, 34
1793024, 391016, -0.02, 0.09, -0.02, 1348.00, 76859.28, 2383.08, 2360.49, 0, 2, 162, 3036, -131, 34
1793088, 391049, -0.02, 0.09, -0.02, 1347.80, 76839.83, 2385.11, 2362.68, 0, 2, 177, 3030, -119, 34
1793152, 391081, -0.02, 0.09, -0.03, 1347.94, 76824.11, 2386.74, 2364.85, 0, 2, 177, 3034, -108, 34
1793216, 391114, -0.02, 0.08, -0.03, 1347.97, 76802.69, 2388.96, 2367.01, 0, 2, 183, 3023, -96, 34
1793280, 391149, -0.02, 0.08, -0.02, 1347.80, 76783.25, 2390.98, 2369.14, 0, 2, 187, 3015, -92, 34
1793344, 391182, -0.02, 0.08, -0.02, 1347.94, 76763.49, 2393.04, 2371.26, 0, 2, 192, 3020, -77, 34
1793408, 391213, -0.01, 0.08, -0.02, 1348.17, 76743.00, 2395.17, 2373.37, 0, 2, 190, 3010, -63, 34
1793472, 391245, -0.02, 0.08, -0.02, 1348.17, 76728.49, 2396.68, 2375.47, 0, 2, 191, 3013, -49, 34
1793536, 391280, -0.00, 0.08, -0.02, 1348.12, 76710.42, 2398.55, 2377.52, 0, 2, 191, 3008, -45, 34
1793600, 391315, 0.00, 0.08, -0.03, 1347.74, 76685.96, 2401.10, 2379.58, 0, 2, 192, 2994, -38, 34
1793664, 391350, -0.00, 0.07, -0.01, 1347.71, 76662.71, 2403.52, 2381.64, 0, 2, 184, 2994, -30, 34
1793728, 391385, -0.01, 0.07, -0.02, 1347.71, 76646.46, 2405.21, 2383.70, 0, 2, 187, 2985, -19, 34
1793792, 391415, -0.01, 0.07, -0.02, 1347.80, 76628.07, 2407.12, 2385.78, 0, 2, 181, 2961, -13, 34
1793856, 391448, -0.01, 0.07, -0.01, 1348.06, 76611.07, 2408.89, 2387.83, 0, 2, 177, 2942, -5, 34
1793920, 391481, -0.01, 0.07, -0.02, 1348.12, 76593.22, 2410.75, 2389.90, 0, 2, 170, 2916, -7, 34
1793984, 391514, -0.01, 0.07, -0.02, 1348.17, 76575.03, 2412.65, 2391.92, 0, 2, 165, 2900, -6, 34
1794048, 391548, -0.01, 0.07, -0.02, 1348.29, 76554.91, 2414.74, 2393.94, 0, 2, 168, 2874, 0, 34
1794112, 391581, -0.01, 0.06, -0.02, 1348.26, 76542.67, 2416.02, 2395.93, 0, 2, 159, 2848, 1, 34
1794176, 391614, -0.01, 0.06, -0.02, 1348.06, 76523.47, 2418.02, 2397.91, 0, 2, 161, 2818, 5, 34
1794240, 391647, -0.01, 0.07, -0.01, 1348.20, 76506.03, 2419.84, 2399.87, 0, 2, 161, 2815, 1, 34
1794304, 391680, -0.01, 0.07, -0.01, 1347.71, 76483.42, 2422.19, 2401.81, 0, 2, 161, 2796, 11, 34
1794368, 391712, -0.01, 0.06, -0.02, 1348.12, 76468.19, 2423.78, 2403.76, 0, 2, 156, 2777, 14, 34
1794432, 391747, -0.01, 0.06, -0.01, 1348.03, 76452.64, 2425.40, 2405.70, 0, 2, 159, 2760, 13, 34
1794496, 391780, -0.01, 0.06, -0.02, 1348.12, 76432.50, 2427.50, 2407.63, 0, 2, 154, 2736, 16, 34
1794560, 391813, -0.01, 0.06, -0.02, 1347.91, 76416.19, 2429.20, 2409.56, 0, 2, 157, 2724, 16, 34
1794624, 391845, -0.02, 0.06, -0.01, 1348.03, 76401.28, 2430.76, 2411.47, 0, 2, 158, 2708, 25, 34
1794688, 391880, -0.02, 0.06, -0.01, 1347.91, 76385.16, 2432.44, 2413.35, 0, 2, 165, 2693, 27, 34
1794752, 391913, -0.01, 0.06, -0.01, 1348.43, 76364.60, 2434.59, 2415.22, 0, 2, 165, 2667, 32, 34
1794816, 391946, -0.01, 0.06, -0.01, 1347.83, 76353.11, 2435.79, 2417.11, 0, 2, 161, 2658, 35, 34
1794880, 391976, -0.01, 0.05, -0.01, 1348.32, 76335.05, 2437.67, 2418.98, 0, 2, 163, 2630, 40, 34
1794944, 392009, -0.01, 0.06, -0.01, 1348.20, 76315.72, 2439.69, 2420.80, 0, 2, 165, 2616, 41, 34
1795008, 392044, -0.01, 0.06, -0.01, 1348.29, 76300.49, 2441.28, 2422.61, 0, 2, 172, 2590, 43, 34
1795072, 392077, -0.02, 0.06, -0.01, 1348.34, 76287.27, 2442.66, 2424.42, 0, 2, 181, 2561, 52, 34
1795136, 392108, -0.01, 0.05, -0.00, 1348.57, 76272.27, 2444.23, 2426.19, 0, 2, 180, 2537, 55, 34
1795200, 392140, -0.01, 0.05, -0.00, 1348.52, 76256.50, 2445.88, 2427.96, 0, 2, 186, 2523, 59, 34
1795264, 392175, -0.01, 0.05, -0.01, 1348.26, 76241.85, 2447.41, 2429.72, 0, 2, 186, 2500, 60, 34
1795328, 392210, -0.01, 0.05, -0.01, 1348.29, 76222.74, 2449.41, 2431.45, 0, 2, 184, 2470, 65, 34
1795392, 392245, -0.00, 0.05, -0.01, 1348.03, 76207.22, 2451.03, 2433.19, 0, 2, 188, 2461, 67, 34
1795456, 392280, -0.01, 0.04, -0.01, 1347.94, 76193.44, 2452.47, 2434.94, 0, 2, 188, 2439, 72, 34
1795520, 392310, -0.01, 0.05, -0.03, 1348.09, 76177.74, 2454.11, 2436.66, 0, 2, 186, 2419, 76, 34
1795584, 392343, -0.00, 0.04, -0.01, 1347.97, 76162.46, 2455.71, 2438.37, 0, 2, 184, 2396, 81, 34
1795648, 392376, -0.01, 0.05, -0.01, 1348.26, 76137.99, 2458.27, 2440.05, 0, 2, 180, 2377, 86, 34
1795712, 392409, -0.01, 0.04, -0.02, 1348.34, 76126.55, 2459.47, 2441.78, 0, 2, 173, 2373, 86, 34
1795776, 392441, -0.01, 0.04, -0.02, 1348.43, 76118.02, 2460.36, 2443.48, 0, 2, 172, 2355, 85, 34
1795840, 392474, -0.01, 0.04, -0.02, 1348.66, 76102.72, 2461.96, 2445.12, 0, 2, 165, 2349, 91, 34
1795904, 392509, -0.02, 0.04, -0.02, 1348.09, 76082.30, 2464.10, 2446.76, 0, 2, 158, 2335, 91, 34
1795968, 392544, -0.02, 0.04, -0.03, 1348.29, 76070.74, 2465.31, 2448.43, 0, 2, 150, 2326, 94, 34
1796032, 392579, -0.01, 0.04, -0.02, 1348.06, 76056.11, 2466.84, 2450.07, 0, 2, 139, 2306, 97, 34
1796096, 392609, -0.01, 0.04, -0.03, 1348.09, 76045.16, 2467.99, 2451.68, 0, 2, 134, 2302, 100, 34
1796160, 392642, -0.01, 0.04, -0.02, 1348.32, 76030.46, 2469.53, 2453.29, 0, 2, 120, 2296, 104, 34
1796224, 392675, -0.01, 0.04, -0.03, 1348.12, 76006.36, 2472.05, 2454.89, 0, 2, 115, 2276, 105, 34
1796288, 392708, -0.02, 0.03, -0.03, 1348.57, 76003.35, 2472.37, 2456.50, 0, 2, 106, 2265, 108, 34
1796352, 392742, -0.01, 0.04, -0.02, 1348.49, 75982.61, 2474.54, 2458.06, 0, 2, 91, 2251, 103, 34
1796416, 392775, -0.01, 0.03, -0.02, 1348.34, 75969.89, 2475.87, 2459.65, 0, 2, 88, 2227, 98, 34
1796480, 392808, -0.02, 0.03, -0.03, 1348.40, 75953.75, 2477.57, 2461.23, 0, 2, 79, 2208, 91, 34
1796544, 392841, -0.01, 0.03, -0.04, 1348.43, 75943.66, 2478.62, 2462.82, 0, 2, 67, 2190, 96, 34
1796608, 392873, -0.01, 0.03, -0.03, 1348.40, 75930.25, 2480.03, 2464.38, 0, 2, 54, 2174, 91, 34
1796672, 392906, -0.02, 0.03, -0.03, 1348.43, 75919.30, 2481.18, 2465.91, 0, 2, 42, 2162, 92, 34
1796736, 392941, -0.01, 0.03, -0.02, 1348.23, 75903.55, 2482.83, 2467.42, 0, 2, 33, 2145, 89, 34
1796800, 392974, -0.01, 0.03, -0.03, 1348.23, 75887.02, 2484.57, 2468.94, 0, 2, 23, 2140, 90, 34
1796864, 393007, -0.01, 0.03, -0.03, 1348.52, 75880.24, 2485.28, 2470.46, 0, 2, 14, 2130, 84, 34
1796928, 393039, -0.01, 0.03, -0.03, 1348.60, 75860.08, 2487.39, 2471.94, 0, 2, 4, 2121, 79, 34
1796992, 393074, -0.01, 0.03, -0.03, 1348.34, 75853.57, 2488.08, 2473.39, 0, 2, -5, 2103, 71, 34
1797056, 393107, -0.02, 0.03, -0.03, 1348.52, 75836.14, 2489.90, 2474.82, 0, 2, -14, 2087, 69, 34
1797120, 393140, -0.02, 0.03, -0.03, 1348.83, 75825.94, 2490.98, 2476.30, 0, 2, -22, 2079, 69, 34
1797184, 393170, -0.02, 0.03, -0.03, 1348.63, 75816.91, 2491.92, 2477.75, 0, 2, -29, 2071, 67, 34
1797248, 393203, -0.02, 0.03, -0.03, 1348.46, 75805.89, 2493.08, 2479.14, 0, 2, -34, 2063, 68, 34
1797312, 393238, -0.02, 0.02, -0.03, 1348.69, 75785.99, 2495.17, 2480.53, 0, 2, -44, 2058, 69, 34
1797376, 393273, -0.01, 0.02, -0.03, 1348.34, 75773.78, 2496.45, 2481.95, 0, 2, -48, 2055, 69, 34
1797440, 393308, -0.02, 0.02, -0.03, 1348.14, 75760.11, 2497.89, 2483.37, 0, 2, -54, 2043, 68, 34
1797504, 393338, -0.02, 0.02, -0.02, 1348.49, 75754.58, 2498.47, 2484.79, 0, 2, -59, 2037, 68, 34
1797568, 393371, -0.02, 0.02, -0.03, 1348.60, 75742.58, 2499.73, 2486.11, 0, 2, -70, 2026, 71, 34
1797632, 393404, -0.01, 0.02, -0.02, 1348.72, 75732.94, 2500.74, 2487.48, 0, 2, -75, 2012, 65, 34
1797696, 393439, -0.01, 0.02, -0.02, 1348.57, 75720.49, 2502.05, 2488.79, 0, 2, -75, 2010, 67, 34
1797760, 393469, -0.01, 0.02, -0.02, 1349.00, 75706.74, 2503.50, 2490.10, 0, 2, -83, 2001, 61, 34
1797824, 393502, -0.02, 0.02, -0.03, 1349.15, 75698.25, 2504.39, 2491.39, 0, 2, -94, 1995, 61, 34
1797888, 393535, -0.01, 0.02, -0.03, 1348.92, 75687.14, 2505.56, 2492.68, 0, 2, -93, 1981, 57, 34
1797952, 393570, -0.01, 0.01, -0.03, 1348.86, 75671.10, 2507.25, 2493.96, 0, 2, -100, 1974, 53, 34
1798016, 393605, -0.01, 0.02, -0.02, 1348.75, 75664.22, 2507.97, 2495.26, 0, 2, -104, 1965, 53, 34
1798080, 393635, -0.01, 0.02, -0.03, 1348.72, 75654.32, 2509.01, 2496.52, 0, 2, -108, 1952, 44, 34
1798144, 393668, -0.02, 0.02, -0.03, 1348.78, 75638.19, 2510.71, 2497.74, 0, 2, -114, 1943, 43, 34
1798208, 393701, -0.01, 0.02, -0.03, 1348.83, 75630.71, 2511.50, 2499.01, 0, 2, -119, 1935, 42, 34
1798272, 393734, -0.01, 0.01, -0.03, 1348.95, 75625.41, 2512.05, 2500.22, 0, 2, -122, 1908, 33, 34
1798336, 393768, -0.01, 0.02, -0.03, 1348.98, 75612.14, 2513.45, 2501.42, 0, 2, -131, 1900, 32, 34
1798400, 393799, -0.01, 0.01, -0.03, 1349.18, 75598.55, 2514.88, 2502.59, 0, 2, -133, 1885, 28, 34
1798464, 393832, -0.01, 0.01, -0.02, 1349.06, 75589.03, 2515.88, 2503.79, 0, 2, -134, 1880, 16, 34
1798528, 393865, -0.01, 0.01, -0.02, 1348.92, 75577.21, 2517.12, 2504.99, 0, 2, -138, 1865, 16, 34
1798592, 393897, -0.01, 0.01, -0.03, 1349.46, 75568.85, 2518.01, 2506.19, 0, 2, -137, 1856, 14, 34
1798656, 393932, -0.01, 0.01, -0.03, 1349.03, 75561.44, 2518.79, 2507.33, 0, 2, -143, 1847, 9, 34
1798720, 393965, -0.01, 0.01, -0.02, 1349.12, 75553.16, 2519.65, 2508.45, 0, 2, -149, 1830, 5, 34
1798784, 393998, -0.01, 0.01, -0.03, 1348.89, 75541.19, 2520.92, 2509.53, 0, 2, -148, 1825, -3, 34
1798848, 394029, -0.01, 0.01, -0.03, 1349.41, 75527.55, 2522.35, 2510.66, 0, 2, -156, 1809, -12, 34
1798912, 394061, -0.01, 0.01, -0.03, 1349.61, 75516.88, 2523.48, 2511.79, 0, 2, -155, 1794, -13, 34
1798976, 394096, -0.01, 0.00, -0.03, 1348.92, 75513.96, 2523.78, 2512.92, 0, 2, -154, 1778, -24, 34
1799040, 394129, -0.01, 0.01, -0.03, 1349.23, 75504.64, 2524.77, 2514.01, 0, 2, -161, 1765, -28, 34
1799104, 394162, -0.00, 0.01, -0.03, 1348.95, 75489.94, 2526.31, 2515.07, 0, 2, -165, 1755, -40, 34
1799168, 394194, -0.01, 0.01, -0.03, 1349.55, 75483.14, 2527.03, 2516.17, 0, 2, -173, 1737, -44, 34
1799232, 394229, -0.00, 0.00, -0.02, 1349.23, 75472.44, 2528.16, 2517.24, 0, 2, -168, 1719, -57, 34
1799296, 394264, -0.01, 0.00, -0.03, 1349.03, 75464.25, 2529.02, 2518.29, 0, 2, -175, 1704, -63, 34
1799360, 394299, -0.01, 0.00, -0.03, 1348.69, 75454.39, 2530.06, 2519.34, 0, 2, -172, 1690, -73, 34
1799424, 394332, -0.01, 0.00, -0.03, 1348.89, 75446.91, 2530.85, 2520.39, 0, 2, -173, 1676, -79, 34
1799488, 394364, -0.00, 0.00, -0.02, 1348.95, 75437.72, 2531.82, 2521.40, 0, 2, -176, 1662, -87, 34
1799552, 394399, -0.00, 0.00, -0.03, 1349.03, 75428.57, 2532.78, 2522.42, 0, 2, -177, 1647, -93, 34
1799616, 394434, -0.00, 0.01, -0.03, 1348.86, 75417.85, 2533.91, 2523.45, 0, 2, -177, 1632, -105, 34
1799680, 394469, 0.00, -0.00, -0.03, 1348.63, 75410.19, 2534.72, 2524.48, 0, 2, -179, 1616, -113, 34
1799744, 394504, 0.00, -0.00, -0.03, 1348.80, 75402.64, 2535.52, 2525.47, 0, 2, -184, 1603, -120, 34
1799808, 394534, -0.00, -0.00, -0.03, 1348.92, 75399.36, 2535.86, 2526.45, 0, 2, -179, 1589, -131, 34
1799872, 394567, 0.00, 0.00, -0.03, 1348.98, 75384.11, 2537.47, 2527.39, 0, 2, -183, 1575, -138, 34
1799936, 394602, -0.00, 0.00, -0.03, 1348.69, 75379.27, 2537.98, 2528.36, 0, 2, -177, 1561, -149, 34
1800000, 394637, 0.00, 0.00, -0.03, 1349.00, 75369.92, 2538.97, 2529.32, 0, 2, -181, 1544, -158, 34
1800064, 394672, -0.00, -0.00, -0.03, 1348.60, 75362.85, 2539.72, 2530.29, 0, 2, -179, 1523, -172, 34
1800128, 394702, 0.00, -0.00, -0.03, 1349.09, 75359.92, 2540.02, 2531.23, 0, 2, -178, 1506, -179, 34
1800192, 394735, -0.00, -0.00, -0.03, 1348.92, 75347.14, 2541.37, 2532.11, 0, 2, -175, 1486, -186, 34
1800256, 394768, 0.00, -0.00, -0.03, 1348.95, 75342.57, 2541.86, 2533.01, 0, 2, -182, 1461, -196, 34
1800320, 394803, 0.00, -0.00, -0.03, 1349.15, 75335.05, 2542.65, 2533.91, 0, 2, -176, 1449, -204, 34
1800384, 394833, 0.00, 0.00, -0.03, 1349.29, 75331.27, 2543.05, 2534.80, 0, 2, -177, 1430, -215, 34
1800448, 394866, -0.00, -0.00, -0.03, 1349.38, 75318.33, 2544.41, 2535.64, 0, 2, -176, 1423, -224, 34
1800512, 394899, -0.00, -0.00, -0.03, 1349.52, 75314.55, 2544.81, 2536.51, 0, 2, -175, 1409, -228, 34
1800576, 394934, 0.00, -0.00, -0.03, 1349.26, 75304.52, 2545.87, 2537.34, 0, 2, -176, 1388, -246, 34
1800640, 394969, 0.00, -0.01, -0.03, 1349.35, 75302.03, 2546.13, 2538.18, 0, 2, -171, 1373, -250, 34
1800704, 394999, -0.00, -0.01, -0.03, 1349.58, 75292.27, 2547.16, 2538.99, 0, 2, -174, 1353, -261, 34
1800768, 395032, 0.00, -0.00, -0.03, 1349.29, 75288.63, 2547.55, 2539.80, 0, 2, -175, 1342, -269, 34
1800832, 395065, 0.01, -0.01, -0.03, 1349.64, 75282.82, 2548.16, 2540.59, 0, 2, -169, 1325, -280, 34
1800896, 395098, 0.01, -0.01, -0.03, 1349.81, 75274.41, 2549.05, 2541.36, 0, 2, -170, 1309, -283, 34
1800960, 395132, 0.01, -0.01, -0.03, 1349.55, 75265.85, 2549.95, 2542.12, 0, 2, -170, 1294, -293, 34
1801024, 395165, 0.01, -0.00, -0.03, 1349.49, 75259.36, 2550.64, 2542.88, 0, 2, -168, 1275, -306, 34
1801088, 395198, 0.01, -0.01, -0.03, 1349.64, 75255.25, 2551.07, 2543.63, 0, 2, -167, 1258, -316, 34
