generated_time_s	0	634	635	4083	88146	1310656	-0.01	0.99	-195.09	-0.07	-1.01	-0.18	5.21	15.3
178	-0.4	634	634	7749	88148	1322112	-0.2	0.47	-186.02	-0.03	-1.01	-0.08	2.65	-0.98
179	-0.34	634	634	7770	88147	1322176	-0.1	0.47	-186.06	-0.02	-1.01	-0.08	3.11	-0.73
180	0.21	635	634	7790	88144	1322240	0.19	0.5	-186.07	-0.02	-1.01	-0.05	3.63	2.16
181	0.43	634	634	7811	88147	1322304	-0.1	0.5	-186	-0.02	-1.01	-0.02	3.2	2.74
182	0.46	635	634	7831	88149	1322368	-0.29	0.48	-186.04	-0.04	-1.01	-0.01	3.05	2.68
183	0.27	634	634	7852	88148	1322432	-0.2	0.48	-186.03	-0.04	-1.01	0	2.44	1.86
184	0.49	635	634	7872	88152	1322496	-0.58	0.44	-186.02	-0.04	-1.01	-0.03	2.1	2.56
185	0.3	634	634	7892	88145	1322560	0.1	0.46	-186.01	-0.05	-1.01	-0.04	2.01	4.48
186	-0.03	634	634	7913	88151	1322624	-0.49	0.44	-186.06	-0.06	-1.01	-0.07	2.16	3.93
187	-0.3	634	634	7933	88150	1322688	-0.39	0.42	-186.04	-0.05	-1.01	-0.06	2.47	4.15
188	0.58	634	634	7954	88149	1322752	-0.29	0.42	-185.99	0.01	-1.01	0.06	2.04	-3.02
189	0.46	634	634	7974	88149	1322816	-0.29	0.41	-186.02	-0.07	-1.01	0.01	-0.43	1.13
190	-1.1	635	634	7995	88146	1322880	-0.01	0.43	-186.04	-0.05	-1.01	-0.08	0.12	1.37
191	-1.1	634	634	8015	88147	1322944	-0.1	0.44	-186.05	0	-1.01	-0.07	3.48	5.91
192	-0.49	634	634	8036	88142	1323008	0.38	0.48	-185.98	-0.06	-1	-0.04	1.92	2.44
193	-1.59	634	634	8056	88147	1323072	-0.1	0.48	-186	-0.02	-1.01	-0.17	4.15	1.89
194	0.12	634	634	8077	88150	1323136	-0.39	0.46	-185.99	-0.01	-1.02	0.03	2.41	-5.43
