timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
645116,101646.187500,281.89,-9.911994,0.215478,-0.119710,-0.010642,0.013834,0.005321,286.54,4.04,0.10,0.27,0.10,-26.122043,0,1,0,1,0,,,,,,,,
650116,101628.109375,281.89,-9.911994,0.201112,-0.138863,-0.011706,0.013834,0.008513,286.88,4.01,-0.02,0.17,0.11,-24.653533,0,1,0,1,0,,,,,,,,
655116,101628.109375,281.89,-9.931148,0.196324,-0.090979,-0.010642,0.011706,0.006385,286.84,4.04,0.03,0.38,0.10,-24.653533,0,1,0,1,0,,,,,,,,
660116,101628.109375,281.89,-9.902418,0.229843,-0.100556,-0.010642,0.014899,0.006385,286.54,4.04,0.16,0.41,0.10,-24.653533,0,1,0,1,0,,,,,,,,
665116,101631.937500,281.91,-9.931148,0.196324,-0.143652,-0.008513,0.011706,0.006385,286.59,4.01,-0.48,-0.19,0.11,-24.964515,0,1,0,1,0,,,,,,,,
670116,101628.109375,281.89,-9.926360,0.229843,-0.119710,-0.011706,0.011706,0.007449,286.88,4.04,0.01,0.25,0.11,-24.653533,0,1,0,1,0,,,,,,,,
675116,101631.937500,281.91,-9.902418,0.225054,-0.143652,-0.009578,0.011706,0.005321,286.74,4.01,-0.30,0.06,0.10,-24.964515,0,1,0,1,0,,,,,,,,
680116,101635.796875,281.92,-9.892841,0.196324,-0.119710,-0.008513,0.012770,0.007449,286.84,4.04,-0.62,-0.37,0.11,-25.278026,0,1,0,1,0,,,,,,,,
685116,101635.796875,281.92,-9.907206,0.196324,-0.105344,-0.008513,0.012770,0.005321,286.88,4.01,0.24,0.43,0.10,-25.278026,0,1,0,1,0,,,,,,,,
690116,101631.937500,281.91,-9.950302,0.191536,-0.090979,-0.005321,0.014899,0.007449,286.54,4.03,-0.24,0.01,0.11,-24.964515,0,1,0,1,0,,,,,,,,
695116,101631.937500,281.91,-9.921571,0.196324,-0.110133,-0.010642,0.012770,0.007449,286.84,4.04,0.01,0.14,0.11,-24.964515,0,1,0,1,0,,,,,,,,
700116,101631.937500,281.91,-9.902418,0.263362,-0.148440,-0.011706,0.014899,0.010642,286.74,4.01,-0.10,0.02,0.10,-24.964515,0,1,0,1,0,,,,,,,,
705116,101617.703125,281.92,-9.935936,0.191536,-0.090979,-0.009578,0.010642,0.003192,286.88,4.04,0.28,0.52,0.11,-23.808124,0,1,0,1,0,,,,,,,,
710116,101650.031250,281.91,-9.950302,0.215478,-0.124498,-0.009578,0.011706,0.005321,286.84,4.01,-0.49,-0.27,0.12,-26.434249,0,1,0,1,0,,,,,,,,
